symptom,follow_up_question,question_type,expected_values,priority,clinical_category,emergency_flag
Ear Pain,Any emergency warning signs (Variant 4080)?,2,5,1,7,0
Hearing Loss,Since how many days (Variant 4081)?,1,3,2,4,1
Hearing Loss,"Mild, moderate or severe (Variant 4082)?",8,2,3,3,0
Hearing Loss,How frequently does it occur (Variant 4083)?,3,4,1,6,1
Hearing Loss,When did it start worsening (Variant 4084)?,7,3,2,1,0
Hearing Loss,Any associated symptoms present (Variant 4085)?,0,5,3,2,1
Hearing Loss,Triggered by activity (Variant 4086)?,9,5,1,5,0
Hearing Loss,Localized or widespread (Variant 4087)?,5,1,2,8,1
Hearing Loss,Constant or intermittent (Variant 4088)?,6,0,3,0,0
Hearing Loss,Does it affect daily activities (Variant 4089)?,4,5,1,7,1
Hearing Loss,Any emergency warning signs (Variant 4090)?,2,5,2,4,0
Neck Pain,Since how many days (Variant 4091)?,1,3,3,3,1
Neck Pain,"Mild, moderate or severe (Variant 4092)?",8,2,1,6,0
Neck Pain,How frequently does it occur (Variant 4093)?,3,4,2,1,1
Neck Pain,When did it start worsening (Variant 4094)?,7,3,3,2,0
Neck Pain,Any associated symptoms present (Variant 4095)?,0,5,1,5,1
Neck Pain,Triggered by activity (Variant 4096)?,9,5,2,8,0
Neck Pain,Localized or widespread (Variant 4097)?,5,1,3,0,1
Neck Pain,Constant or intermittent (Variant 4098)?,6,0,1,7,0
Neck Pain,Does it affect daily activities (Variant 4099)?,4,5,2,4,1
Neck Pain,Any emergency warning signs (Variant 4100)?,2,5,3,3,0
Pelvic Pain,Since how many days (Variant 4101)?,1,3,1,6,1
Pelvic Pain,"Mild, moderate or severe (Variant 4102)?",8,2,2,1,0
Pelvic Pain,How frequently does it occur (Variant 4103)?,3,4,3,2,1
Pelvic Pain,When did it start worsening (Variant 4104)?,7,3,1,5,0
Pelvic Pain,Any associated symptoms present (Variant 4105)?,0,5,2,8,1
Pelvic Pain,Triggered by activity (Variant 4106)?,9,5,3,0,0
Pelvic Pain,Localized or widespread (Variant 4107)?,5,1,1,7,1
Pelvic Pain,Constant or intermittent (Variant 4108)?,6,0,2,4,0
Pelvic Pain,Does it affect daily activities (Variant 4109)?,4,5,3,3,1
Pelvic Pain,Any emergency warning signs (Variant 4110)?,2,5,1,6,0
Menstrual Irregularity,Since how many days (Variant 4111)?,1,3,2,1,1
Menstrual Irregularity,"Mild, moderate or severe (Variant 4112)?",8,2,3,2,0
Menstrual Irregularity,How frequently does it occur (Variant 4113)?,3,4,1,5,1
Menstrual Irregularity,When did it start worsening (Variant 4114)?,7,3,2,8,0
Menstrual Irregularity,Any associated symptoms present (Variant 4115)?,0,5,3,0,1
Menstrual Irregularity,Triggered by activity (Variant 4116)?,9,5,1,7,0
Menstrual Irregularity,Localized or widespread (Variant 4117)?,5,1,2,4,1
Menstrual Irregularity,Constant or intermittent (Variant 4118)?,6,0,3,3,0
Menstrual Irregularity,Does it affect daily activities (Variant 4119)?,4,5,1,6,1
Menstrual Irregularity,Any emergency warning signs (Variant 4120)?,2,5,2,1,0
Burning Urination,Since how many days (Variant 4121)?,1,3,3,2,1
Burning Urination,"Mild, moderate or severe (Variant 4122)?",8,2,1,5,0
Burning Urination,How frequently does it occur (Variant 4123)?,3,4,2,8,1
Burning Urination,When did it start worsening (Variant 4124)?,7,3,3,0,0
Burning Urination,Any associated symptoms present (Variant 4125)?,0,5,1,7,1
Burning Urination,Triggered by activity (Variant 4126)?,9,5,2,4,0
Burning Urination,Localized or widespread (Variant 4127)?,5,1,3,3,1
Burning Urination,Constant or intermittent (Variant 4128)?,6,0,1,6,0
Burning Urination,Does it affect daily activities (Variant 4129)?,4,5,2,1,1
Burning Urination,Any emergency warning signs (Variant 4130)?,2,5,3,2,0
Blood in Urine,Since how many days (Variant 4131)?,1,3,1,5,1
Blood in Urine,"Mild, moderate or severe (Variant 4132)?",8,2,2,8,0
Blood in Urine,How frequently does it occur (Variant 4133)?,3,4,3,0,1
Blood in Urine,When did it start worsening (Variant 4134)?,7,3,1,7,0
Blood in Urine,Any associated symptoms present (Variant 4135)?,0,5,2,4,1
Blood in Urine,Triggered by activity (Variant 4136)?,9,5,3,3,0
Blood in Urine,Localized or widespread (Variant 4137)?,5,1,1,6,1
Blood in Urine,Constant or intermittent (Variant 4138)?,6,0,2,1,0
Blood in Urine,Does it affect daily activities (Variant 4139)?,4,5,3,2,1
Blood in Urine,Any emergency warning signs (Variant 4140)?,2,5,1,5,0
Swollen Lymph Nodes,Since how many days (Variant 4141)?,1,3,2,8,1
Swollen Lymph Nodes,"Mild, moderate or severe (Variant 4142)?",8,2,3,0,0
Swollen Lymph Nodes,How frequently does it occur (Variant 4143)?,3,4,1,7,1
Swollen Lymph Nodes,When did it start worsening (Variant 4144)?,7,3,2,4,0
Swollen Lymph Nodes,Any associated symptoms present (Variant 4145)?,0,5,3,3,1
Swollen Lymph Nodes,Triggered by activity (Variant 4146)?,9,5,1,6,0
Swollen Lymph Nodes,Localized or widespread (Variant 4147)?,5,1,2,1,1
Swollen Lymph Nodes,Constant or intermittent (Variant 4148)?,6,0,3,2,0
Swollen Lymph Nodes,Does it affect daily activities (Variant 4149)?,4,5,1,5,1
Swollen Lymph Nodes,Any emergency warning signs (Variant 4150)?,2,5,2,8,0
Dry Mouth,Since how many days (Variant 4151)?,1,3,3,0,1
Dry Mouth,"Mild, moderate or severe (Variant 4152)?",8,2,1,7,0
Dry Mouth,How frequently does it occur (Variant 4153)?,3,4,2,4,1
Dry Mouth,When did it start worsening (Variant 4154)?,7,3,3,3,0
Dry Mouth,Any associated symptoms present (Variant 4155)?,0,5,1,6,1
Dry Mouth,Triggered by activity (Variant 4156)?,9,5,2,1,0
Dry Mouth,Localized or widespread (Variant 4157)?,5,1,3,2,1
Dry Mouth,Constant or intermittent (Variant 4158)?,6,0,1,5,0
Dry Mouth,Does it affect daily activities (Variant 4159)?,4,5,2,8,1
Dry Mouth,Any emergency warning signs (Variant 4160)?,2,5,3,0,0
Mouth Ulcers,Since how many days (Variant 4161)?,1,3,1,7,1
Mouth Ulcers,"Mild, moderate or severe (Variant 4162)?",8,2,2,4,0
Mouth Ulcers,How frequently does it occur (Variant 4163)?,3,4,3,3,1
Mouth Ulcers,When did it start worsening (Variant 4164)?,7,3,1,6,0
Mouth Ulcers,Any associated symptoms present (Variant 4165)?,0,5,2,1,1
Mouth Ulcers,Triggered by activity (Variant 4166)?,9,5,3,2,0
Mouth Ulcers,Localized or widespread (Variant 4167)?,5,1,1,5,1
Mouth Ulcers,Constant or intermittent (Variant 4168)?,6,0,2,8,0
Mouth Ulcers,Does it affect daily activities (Variant 4169)?,4,5,3,0,1
Mouth Ulcers,Any emergency warning signs (Variant 4170)?,2,5,1,7,0
Difficulty Swallowing,Since how many days (Variant 4171)?,1,3,2,4,1
Difficulty Swallowing,"Mild, moderate or severe (Variant 4172)?",8,2,3,3,0
Difficulty Swallowing,How frequently does it occur (Variant 4173)?,3,4,1,6,1
Difficulty Swallowing,When did it start worsening (Variant 4174)?,7,3,2,1,0
Difficulty Swallowing,Any associated symptoms present (Variant 4175)?,0,5,3,2,1
Difficulty Swallowing,Triggered by activity (Variant 4176)?,9,5,1,5,0
Difficulty Swallowing,Localized or widespread (Variant 4177)?,5,1,2,8,1
Difficulty Swallowing,Constant or intermittent (Variant 4178)?,6,0,3,0,0
Difficulty Swallowing,Does it affect daily activities (Variant 4179)?,4,5,1,7,1
Difficulty Swallowing,Any emergency warning signs (Variant 4180)?,2,5,2,4,0
Cyanosis,Since how many days (Variant 4181)?,1,3,3,3,1
Cyanosis,"Mild, moderate or severe (Variant 4182)?",8,2,1,6,0
Cyanosis,How frequently does it occur (Variant 4183)?,3,4,2,1,1
Cyanosis,When did it start worsening (Variant 4184)?,7,3,3,2,0
Cyanosis,Any associated symptoms present (Variant 4185)?,0,5,1,5,1
Cyanosis,Triggered by activity (Variant 4186)?,9,5,2,8,0
Cyanosis,Localized or widespread (Variant 4187)?,5,1,3,0,1
Cyanosis,Constant or intermittent (Variant 4188)?,6,0,1,7,0
Cyanosis,Does it affect daily activities (Variant 4189)?,4,5,2,4,1
Cyanosis,Any emergency warning signs (Variant 4190)?,2,5,3,3,0
Severe Bleeding,Since how many days (Variant 4191)?,1,3,1,6,1
Severe Bleeding,"Mild, moderate or severe (Variant 4192)?",8,2,2,1,0
Severe Bleeding,How frequently does it occur (Variant 4193)?,3,4,3,2,1
Severe Bleeding,When did it start worsening (Variant 4194)?,7,3,1,5,0
Severe Bleeding,Any associated symptoms present (Variant 4195)?,0,5,2,8,1
Severe Bleeding,Triggered by activity (Variant 4196)?,9,5,3,0,0
Severe Bleeding,Localized or widespread (Variant 4197)?,5,1,1,7,1
Severe Bleeding,Constant or intermittent (Variant 4198)?,6,0,2,4,0
Severe Bleeding,Does it affect daily activities (Variant 4199)?,4,5,3,3,1
Severe Bleeding,Any emergency warning signs (Variant 4200)?,2,5,1,6,0
Fever,Since how many days (Variant 4201)?,1,3,2,8,1
Fever,"Mild, moderate or severe (Variant 4202)?",8,2,3,0,0
Fever,How frequently does it occur (Variant 4203)?,3,4,1,7,1
Fever,When did it start worsening (Variant 4204)?,7,3,2,4,0
Fever,Any associated symptoms present (Variant 4205)?,0,5,3,3,1
Fever,Triggered by activity (Variant 4206)?,9,5,1,6,0
Fever,Localized or widespread (Variant 4207)?,5,1,2,1,1
Fever,Constant or intermittent (Variant 4208)?,6,0,3,2,0
Fever,Does it affect daily activities (Variant 4209)?,4,5,1,5,1
Fever,Any emergency warning signs (Variant 4210)?,2,5,2,8,0
Cough,Since how many days (Variant 4211)?,1,3,3,0,1
Cough,"Mild, moderate or severe (Variant 4212)?",8,2,1,7,0
Cough,How frequently does it occur (Variant 4213)?,3,4,2,4,1
Cough,When did it start worsening (Variant 4214)?,7,3,3,3,0
Cough,Any associated symptoms present (Variant 4215)?,0,5,1,6,1
Cough,Triggered by activity (Variant 4216)?,9,5,2,1,0
Cough,Localized or widespread (Variant 4217)?,5,1,3,2,1
Cough,Constant or intermittent (Variant 4218)?,6,0,1,5,0
Cough,Does it affect daily activities (Variant 4219)?,4,5,2,8,1
Cough,Any emergency warning signs (Variant 4220)?,2,5,3,0,0
Fatigue,Since how many days (Variant 4221)?,1,3,1,7,1
Fatigue,"Mild, moderate or severe (Variant 4222)?",8,2,2,4,0
Fatigue,How frequently does it occur (Variant 4223)?,3,4,3,3,1
Fatigue,When did it start worsening (Variant 4224)?,7,3,1,6,0
Fatigue,Any associated symptoms present (Variant 4225)?,0,5,2,1,1
Fatigue,Triggered by activity (Variant 4226)?,9,5,3,2,0
Fatigue,Localized or widespread (Variant 4227)?,5,1,1,5,1
Fatigue,Constant or intermittent (Variant 4228)?,6,0,2,8,0
Fatigue,Does it affect daily activities (Variant 4229)?,4,5,3,0,1
Fatigue,Any emergency warning signs (Variant 4230)?,2,5,1,7,0
Breathlessness,Since how many days (Variant 4231)?,1,3,2,4,1
Breathlessness,"Mild, moderate or severe (Variant 4232)?",8,2,3,3,0
Breathlessness,How frequently does it occur (Variant 4233)?,3,4,1,6,1
Breathlessness,When did it start worsening (Variant 4234)?,7,3,2,1,0
Breathlessness,Any associated symptoms present (Variant 4235)?,0,5,3,2,1
Breathlessness,Triggered by activity (Variant 4236)?,9,5,1,5,0
Breathlessness,Localized or widespread (Variant 4237)?,5,1,2,8,1
Breathlessness,Constant or intermittent (Variant 4238)?,6,0,3,0,0
Breathlessness,Does it affect daily activities (Variant 4239)?,4,5,1,7,1
Breathlessness,Any emergency warning signs (Variant 4240)?,2,5,2,4,0
Chest Pain,Since how many days (Variant 4241)?,1,3,3,3,1
Chest Pain,"Mild, moderate or severe (Variant 4242)?",8,2,1,6,0
Chest Pain,How frequently does it occur (Variant 4243)?,3,4,2,1,1
Chest Pain,When did it start worsening (Variant 4244)?,7,3,3,2,0
Chest Pain,Any associated symptoms present (Variant 4245)?,0,5,1,5,1
Chest Pain,Triggered by activity (Variant 4246)?,9,5,2,8,0
Chest Pain,Localized or widespread (Variant 4247)?,5,1,3,0,1
Chest Pain,Constant or intermittent (Variant 4248)?,6,0,1,7,0
Chest Pain,Does it affect daily activities (Variant 4249)?,4,5,2,4,1
Chest Pain,Any emergency warning signs (Variant 4250)?,2,5,3,3,0
Headache,Since how many days (Variant 4251)?,1,3,1,6,1
Headache,"Mild, moderate or severe (Variant 4252)?",8,2,2,1,0
Headache,How frequently does it occur (Variant 4253)?,3,4,3,2,1
Headache,When did it start worsening (Variant 4254)?,7,3,1,5,0
Headache,Any associated symptoms present (Variant 4255)?,0,5,2,8,1
Headache,Triggered by activity (Variant 4256)?,9,5,3,0,0
Headache,Localized or widespread (Variant 4257)?,5,1,1,7,1
Headache,Constant or intermittent (Variant 4258)?,6,0,2,4,0
Headache,Does it affect daily activities (Variant 4259)?,4,5,3,3,1
Headache,Any emergency warning signs (Variant 4260)?,2,5,1,6,0
Dizziness,Since how many days (Variant 4261)?,1,3,2,1,1
Dizziness,"Mild, moderate or severe (Variant 4262)?",8,2,3,2,0
Dizziness,How frequently does it occur (Variant 4263)?,3,4,1,5,1
Dizziness,When did it start worsening (Variant 4264)?,7,3,2,8,0
Dizziness,Any associated symptoms present (Variant 4265)?,0,5,3,0,1
Dizziness,Triggered by activity (Variant 4266)?,9,5,1,7,0
Dizziness,Localized or widespread (Variant 4267)?,5,1,2,4,1
Dizziness,Constant or intermittent (Variant 4268)?,6,0,3,3,0
Dizziness,Does it affect daily activities (Variant 4269)?,4,5,1,6,1
Dizziness,Any emergency warning signs (Variant 4270)?,2,5,2,1,0
Nausea,Since how many days (Variant 4271)?,1,3,3,2,1
Nausea,"Mild, moderate or severe (Variant 4272)?",8,2,1,5,0
Nausea,How frequently does it occur (Variant 4273)?,3,4,2,8,1
Nausea,When did it start worsening (Variant 4274)?,7,3,3,0,0
Nausea,Any associated symptoms present (Variant 4275)?,0,5,1,7,1
Nausea,Triggered by activity (Variant 4276)?,9,5,2,4,0
Nausea,Localized or widespread (Variant 4277)?,5,1,3,3,1
Nausea,Constant or intermittent (Variant 4278)?,6,0,1,6,0
Nausea,Does it affect daily activities (Variant 4279)?,4,5,2,1,1
Nausea,Any emergency warning signs (Variant 4280)?,2,5,3,2,0
Vomiting,Since how many days (Variant 4281)?,1,3,1,5,1
Vomiting,"Mild, moderate or severe (Variant 4282)?",8,2,2,8,0
Vomiting,How frequently does it occur (Variant 4283)?,3,4,3,0,1
Vomiting,When did it start worsening (Variant 4284)?,7,3,1,7,0
Vomiting,Any associated symptoms present (Variant 4285)?,0,5,2,4,1
Vomiting,Triggered by activity (Variant 4286)?,9,5,3,3,0
Vomiting,Localized or widespread (Variant 4287)?,5,1,1,6,1
Vomiting,Constant or intermittent (Variant 4288)?,6,0,2,1,0
Vomiting,Does it affect daily activities (Variant 4289)?,4,5,3,2,1
Vomiting,Any emergency warning signs (Variant 4290)?,2,5,1,5,0
Diarrhea,Since how many days (Variant 4291)?,1,3,2,8,1
Diarrhea,"Mild, moderate or severe (Variant 4292)?",8,2,3,0,0
Diarrhea,How frequently does it occur (Variant 4293)?,3,4,1,7,1
Diarrhea,When did it start worsening (Variant 4294)?,7,3,2,4,0
Diarrhea,Any associated symptoms present (Variant 4295)?,0,5,3,3,1
Diarrhea,Triggered by activity (Variant 4296)?,9,5,1,6,0
Diarrhea,Localized or widespread (Variant 4297)?,5,1,2,1,1
Diarrhea,Constant or intermittent (Variant 4298)?,6,0,3,2,0
Diarrhea,Does it affect daily activities (Variant 4299)?,4,5,1,5,1
Diarrhea,Any emergency warning signs (Variant 4300)?,2,5,2,8,0
Constipation,Since how many days (Variant 4301)?,1,3,3,0,1
Constipation,"Mild, moderate or severe (Variant 4302)?",8,2,1,7,0
Constipation,How frequently does it occur (Variant 4303)?,3,4,2,4,1
Constipation,When did it start worsening (Variant 4304)?,7,3,3,3,0
Constipation,Any associated symptoms present (Variant 4305)?,0,5,1,6,1
Constipation,Triggered by activity (Variant 4306)?,9,5,2,1,0
Constipation,Localized or widespread (Variant 4307)?,5,1,3,2,1
Constipation,Constant or intermittent (Variant 4308)?,6,0,1,5,0
Constipation,Does it affect daily activities (Variant 4309)?,4,5,2,8,1
Constipation,Any emergency warning signs (Variant 4310)?,2,5,3,0,0
Abdominal Pain,Since how many days (Variant 4311)?,1,3,1,7,1
Abdominal Pain,"Mild, moderate or severe (Variant 4312)?",8,2,2,4,0
Abdominal Pain,How frequently does it occur (Variant 4313)?,3,4,3,3,1
Abdominal Pain,When did it start worsening (Variant 4314)?,7,3,1,6,0
Abdominal Pain,Any associated symptoms present (Variant 4315)?,0,5,2,1,1
Abdominal Pain,Triggered by activity (Variant 4316)?,9,5,3,2,0
Abdominal Pain,Localized or widespread (Variant 4317)?,5,1,1,5,1
Abdominal Pain,Constant or intermittent (Variant 4318)?,6,0,2,8,0
Abdominal Pain,Does it affect daily activities (Variant 4319)?,4,5,3,0,1
Abdominal Pain,Any emergency warning signs (Variant 4320)?,2,5,1,7,0
Back Pain,Since how many days (Variant 4321)?,1,3,2,4,1
Back Pain,"Mild, moderate or severe (Variant 4322)?",8,2,3,3,0
Back Pain,How frequently does it occur (Variant 4323)?,3,4,1,6,1
Back Pain,When did it start worsening (Variant 4324)?,7,3,2,1,0
Back Pain,Any associated symptoms present (Variant 4325)?,0,5,3,2,1
Back Pain,Triggered by activity (Variant 4326)?,9,5,1,5,0
Back Pain,Localized or widespread (Variant 4327)?,5,1,2,8,1
Back Pain,Constant or intermittent (Variant 4328)?,6,0,3,0,0
Back Pain,Does it affect daily activities (Variant 4329)?,4,5,1,7,1
Back Pain,Any emergency warning signs (Variant 4330)?,2,5,2,4,0
Joint Pain,Since how many days (Variant 4331)?,1,3,3,3,1
Joint Pain,"Mild, moderate or severe (Variant 4332)?",8,2,1,6,0
Joint Pain,How frequently does it occur (Variant 4333)?,3,4,2,1,1
Joint Pain,When did it start worsening (Variant 4334)?,7,3,3,2,0
Joint Pain,Any associated symptoms present (Variant 4335)?,0,5,1,5,1
Joint Pain,Triggered by activity (Variant 4336)?,9,5,2,8,0
Joint Pain,Localized or widespread (Variant 4337)?,5,1,3,0,1
Joint Pain,Constant or intermittent (Variant 4338)?,6,0,1,7,0
Joint Pain,Does it affect daily activities (Variant 4339)?,4,5,2,4,1
Joint Pain,Any emergency warning signs (Variant 4340)?,2,5,3,3,0
Muscle Pain,Since how many days (Variant 4341)?,1,3,1,6,1
Muscle Pain,"Mild, moderate or severe (Variant 4342)?",8,2,2,1,0
Muscle Pain,How frequently does it occur (Variant 4343)?,3,4,3,2,1
Muscle Pain,When did it start worsening (Variant 4344)?,7,3,1,5,0
Muscle Pain,Any associated symptoms present (Variant 4345)?,0,5,2,8,1
Muscle Pain,Triggered by activity (Variant 4346)?,9,5,3,0,0
Muscle Pain,Localized or widespread (Variant 4347)?,5,1,1,7,1
Muscle Pain,Constant or intermittent (Variant 4348)?,6,0,2,4,0
Muscle Pain,Does it affect daily activities (Variant 4349)?,4,5,3,3,1
Muscle Pain,Any emergency warning signs (Variant 4350)?,2,5,1,6,0
Palpitations,Since how many days (Variant 4351)?,1,3,2,1,1
Palpitations,"Mild, moderate or severe (Variant 4352)?",8,2,3,2,0
Palpitations,How frequently does it occur (Variant 4353)?,3,4,1,5,1
Palpitations,When did it start worsening (Variant 4354)?,7,3,2,8,0
Palpitations,Any associated symptoms present (Variant 4355)?,0,5,3,0,1
Palpitations,Triggered by activity (Variant 4356)?,9,5,1,7,0
Palpitations,Localized or widespread (Variant 4357)?,5,1,2,4,1
Palpitations,Constant or intermittent (Variant 4358)?,6,0,3,3,0
Palpitations,Does it affect daily activities (Variant 4359)?,4,5,1,6,1
Palpitations,Any emergency warning signs (Variant 4360)?,2,5,2,1,0
Leg Swelling,Since how many days (Variant 4361)?,1,3,3,2,1
Leg Swelling,"Mild, moderate or severe (Variant 4362)?",8,2,1,5,0
Leg Swelling,How frequently does it occur (Variant 4363)?,3,4,2,8,1
Leg Swelling,When did it start worsening (Variant 4364)?,7,3,3,0,0
Leg Swelling,Any associated symptoms present (Variant 4365)?,0,5,1,7,1
Leg Swelling,Triggered by activity (Variant 4366)?,9,5,2,4,0
Leg Swelling,Localized or widespread (Variant 4367)?,5,1,3,3,1
Leg Swelling,Constant or intermittent (Variant 4368)?,6,0,1,6,0
Leg Swelling,Does it affect daily activities (Variant 4369)?,4,5,2,1,1
Leg Swelling,Any emergency warning signs (Variant 4370)?,2,5,3,2,0
Syncope,Since how many days (Variant 4371)?,1,3,1,5,1
Syncope,"Mild, moderate or severe (Variant 4372)?",8,2,2,8,0
Syncope,How frequently does it occur (Variant 4373)?,3,4,3,0,1
Syncope,When did it start worsening (Variant 4374)?,7,3,1,7,0
Syncope,Any associated symptoms present (Variant 4375)?,0,5,2,4,1
Syncope,Triggered by activity (Variant 4376)?,9,5,3,3,0
Syncope,Localized or widespread (Variant 4377)?,5,1,1,6,1
Syncope,Constant or intermittent (Variant 4378)?,6,0,2,1,0
Syncope,Does it affect daily activities (Variant 4379)?,4,5,3,2,1
Syncope,Any emergency warning signs (Variant 4380)?,2,5,1,5,0
Wheezing,Since how many days (Variant 4381)?,1,3,2,8,1
Wheezing,"Mild, moderate or severe (Variant 4382)?",8,2,3,0,0
Wheezing,How frequently does it occur (Variant 4383)?,3,4,1,7,1
Wheezing,When did it start worsening (Variant 4384)?,7,3,2,4,0
Wheezing,Any associated symptoms present (Variant 4385)?,0,5,3,3,1
Wheezing,Triggered by activity (Variant 4386)?,9,5,1,6,0
Wheezing,Localized or widespread (Variant 4387)?,5,1,2,1,1
Wheezing,Constant or intermittent (Variant 4388)?,6,0,3,2,0
Wheezing,Does it affect daily activities (Variant 4389)?,4,5,1,5,1
Wheezing,Any emergency warning signs (Variant 4390)?,2,5,2,8,0
Sore Throat,Since how many days (Variant 4391)?,1,3,3,0,1
Sore Throat,"Mild, moderate or severe (Variant 4392)?",8,2,1,7,0
Sore Throat,How frequently does it occur (Variant 4393)?,3,4,2,4,1
Sore Throat,When did it start worsening (Variant 4394)?,7,3,3,3,0
Sore Throat,Any associated symptoms present (Variant 4395)?,0,5,1,6,1
Sore Throat,Triggered by activity (Variant 4396)?,9,5,2,1,0
Sore Throat,Localized or widespread (Variant 4397)?,5,1,3,2,1
Sore Throat,Constant or intermittent (Variant 4398)?,6,0,1,5,0
Sore Throat,Does it affect daily activities (Variant 4399)?,4,5,2,8,1
Sore Throat,Any emergency warning signs (Variant 4400)?,2,5,3,0,0
Runny Nose,Since how many days (Variant 4401)?,1,3,1,7,1
Runny Nose,"Mild, moderate or severe (Variant 4402)?",8,2,2,4,0
Runny Nose,How frequently does it occur (Variant 4403)?,3,4,3,3,1
Runny Nose,When did it start worsening (Variant 4404)?,7,3,1,6,0
Runny Nose,Any associated symptoms present (Variant 4405)?,0,5,2,1,1
Runny Nose,Triggered by activity (Variant 4406)?,9,5,3,2,0
Runny Nose,Localized or widespread (Variant 4407)?,5,1,1,5,1
Runny Nose,Constant or intermittent (Variant 4408)?,6,0,2,8,0
Runny Nose,Does it affect daily activities (Variant 4409)?,4,5,3,0,1
Runny Nose,Any emergency warning signs (Variant 4410)?,2,5,1,7,0
Nasal Congestion,Since how many days (Variant 4411)?,1,3,2,4,1
Nasal Congestion,"Mild, moderate or severe (Variant 4412)?",8,2,3,3,0
Nasal Congestion,How frequently does it occur (Variant 4413)?,3,4,1,6,1
Nasal Congestion,When did it start worsening (Variant 4414)?,7,3,2,1,0
Nasal Congestion,Any associated symptoms present (Variant 4415)?,0,5,3,2,1
Nasal Congestion,Triggered by activity (Variant 4416)?,9,5,1,5,0
Nasal Congestion,Localized or widespread (Variant 4417)?,5,1,2,8,1
Nasal Congestion,Constant or intermittent (Variant 4418)?,6,0,3,0,0
Nasal Congestion,Does it affect daily activities (Variant 4419)?,4,5,1,7,1
Nasal Congestion,Any emergency warning signs (Variant 4420)?,2,5,2,4,0
Chills,Since how many days (Variant 4421)?,1,3,3,3,1
Chills,"Mild, moderate or severe (Variant 4422)?",8,2,1,6,0
Chills,How frequently does it occur (Variant 4423)?,3,4,2,1,1
Chills,When did it start worsening (Variant 4424)?,7,3,3,2,0
Chills,Any associated symptoms present (Variant 4425)?,0,5,1,5,1
Chills,Triggered by activity (Variant 4426)?,9,5,2,8,0
Chills,Localized or widespread (Variant 4427)?,5,1,3,0,1
Chills,Constant or intermittent (Variant 4428)?,6,0,1,7,0
Chills,Does it affect daily activities (Variant 4429)?,4,5,2,4,1
Chills,Any emergency warning signs (Variant 4430)?,2,5,3,3,0
Night Sweats,Since how many days (Variant 4431)?,1,3,1,6,1
Night Sweats,"Mild, moderate or severe (Variant 4432)?",8,2,2,1,0
Night Sweats,How frequently does it occur (Variant 4433)?,3,4,3,2,1
Night Sweats,When did it start worsening (Variant 4434)?,7,3,1,5,0
Night Sweats,Any associated symptoms present (Variant 4435)?,0,5,2,8,1
Night Sweats,Triggered by activity (Variant 4436)?,9,5,3,0,0
Night Sweats,Localized or widespread (Variant 4437)?,5,1,1,7,1
Night Sweats,Constant or intermittent (Variant 4438)?,6,0,2,4,0
Night Sweats,Does it affect daily activities (Variant 4439)?,4,5,3,3,1
Night Sweats,Any emergency warning signs (Variant 4440)?,2,5,1,6,0
Weight Loss,Since how many days (Variant 4441)?,1,3,2,1,1
Weight Loss,"Mild, moderate or severe (Variant 4442)?",8,2,3,2,0
Weight Loss,How frequently does it occur (Variant 4443)?,3,4,1,5,1
Weight Loss,When did it start worsening (Variant 4444)?,7,3,2,8,0
Weight Loss,Any associated symptoms present (Variant 4445)?,0,5,3,0,1
Weight Loss,Triggered by activity (Variant 4446)?,9,5,1,7,0
Weight Loss,Localized or widespread (Variant 4447)?,5,1,2,4,1
Weight Loss,Constant or intermittent (Variant 4448)?,6,0,3,3,0
Weight Loss,Does it affect daily activities (Variant 4449)?,4,5,1,6,1
Weight Loss,Any emergency warning signs (Variant 4450)?,2,5,2,1,0
Loss of Appetite,Since how many days (Variant 4451)?,1,3,3,2,1
Loss of Appetite,"Mild, moderate or severe (Variant 4452)?",8,2,1,5,0
Loss of Appetite,How frequently does it occur (Variant 4453)?,3,4,2,8,1
Loss of Appetite,When did it start worsening (Variant 4454)?,7,3,3,0,0
Loss of Appetite,Any associated symptoms present (Variant 4455)?,0,5,1,7,1
Loss of Appetite,Triggered by activity (Variant 4456)?,9,5,2,4,0
Loss of Appetite,Localized or widespread (Variant 4457)?,5,1,3,3,1
Loss of Appetite,Constant or intermittent (Variant 4458)?,6,0,1,6,0
Loss of Appetite,Does it affect daily activities (Variant 4459)?,4,5,2,1,1
Loss of Appetite,Any emergency warning signs (Variant 4460)?,2,5,3,2,0
Weakness,Since how many days (Variant 4461)?,1,3,1,5,1
Weakness,"Mild, moderate or severe (Variant 4462)?",8,2,2,8,0
Weakness,How frequently does it occur (Variant 4463)?,3,4,3,0,1
Weakness,When did it start worsening (Variant 4464)?,7,3,1,7,0
Weakness,Any associated symptoms present (Variant 4465)?,0,5,2,4,1
Weakness,Triggered by activity (Variant 4466)?,9,5,3,3,0
Weakness,Localized or widespread (Variant 4467)?,5,1,1,6,1
Weakness,Constant or intermittent (Variant 4468)?,6,0,2,1,0
Weakness,Does it affect daily activities (Variant 4469)?,4,5,3,2,1
Weakness,Any emergency warning signs (Variant 4470)?,2,5,1,5,0
Confusion,Since how many days (Variant 4471)?,1,3,2,8,1
Confusion,"Mild, moderate or severe (Variant 4472)?",8,2,3,0,0
Confusion,How frequently does it occur (Variant 4473)?,3,4,1,7,1
Confusion,When did it start worsening (Variant 4474)?,7,3,2,4,0
Confusion,Any associated symptoms present (Variant 4475)?,0,5,3,3,1
Confusion,Triggered by activity (Variant 4476)?,9,5,1,6,0
