symptom,duration,interpretation,risk_level,clinical_category,emergency_flag
Runny Nose,2,Acute condition likely,2,0,1
Runny Nose,2,Possible infection,3,3,0
Runny Nose,2,Monitor symptoms,4,1,1
Runny Nose,2,Requires clinical evaluation,1,2,0
Runny Nose,2,Chronic condition suspected,2,4,1
Runny Nose,2,Emergency evaluation needed,3,0,0
Runny Nose,2,Lifestyle-related issue possible,4,3,1
Runny Nose,2,Underlying disease progression,1,1,0
Runny Nose,6,Acute condition likely,2,2,1
Runny Nose,6,Possible infection,3,4,0
Runny Nose,6,Monitor symptoms,4,0,1
Runny Nose,6,Requires clinical evaluation,1,3,0
Runny Nose,6,Chronic condition suspected,2,1,1
Runny Nose,6,Emergency evaluation needed,3,2,0
Runny Nose,6,Lifestyle-related issue possible,4,4,1
Runny Nose,6,Underlying disease progression,1,0,0
