drug,disease,dosage,side_effects,contraindications,drug_category,general_precaution,administration_route,population_group,risk_level,disclaimer
171,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2
220,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2
422,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2
472,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2
371,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2
73,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2
24,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2
269,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2
137,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2
335,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2
186,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2
235,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2
437,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2
487,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2
386,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2
88,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2
39,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2
284,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2
147,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2
345,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2
196,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2
245,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2
447,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2
497,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2
396,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2
98,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2
49,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2
294,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2
118,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2
316,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2
167,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2
216,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2
418,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2
468,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2
367,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2
69,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2
20,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2
265,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2
108,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2
306,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2
157,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2
206,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2
408,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2
458,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2
357,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2
59,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2
10,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2
255,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2
103,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2
301,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2
152,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2
201,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2
403,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2
453,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2
352,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2
54,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2
5,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2
250,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2
142,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2
340,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2
191,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2
240,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2
442,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2
492,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2
391,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2
93,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2
44,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2
289,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2
133,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2
331,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2
182,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2
231,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2
433,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2
483,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2
382,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2
84,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2
35,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2
280,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2
128,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2
326,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2
177,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2
226,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2
428,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2
478,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2
377,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2
79,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2
30,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2
275,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2
113,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2
311,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2
162,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2
211,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2
413,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2
463,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2
362,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2
64,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2
15,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2
260,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2
123,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2
321,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2
172,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2
221,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2
423,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2
473,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2
372,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2
74,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2
25,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2
270,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2
138,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2
336,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2
187,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2
236,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2
438,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2
488,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2
387,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2
89,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2
40,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2
285,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2
148,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2
346,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2
197,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2
246,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2
448,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2
498,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2
397,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2
99,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2
50,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2
295,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2
119,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2
317,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2
168,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2
217,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2
419,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2
469,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2
368,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2
70,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2
21,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2
266,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2
109,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2
307,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2
158,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2
207,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2
409,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2
459,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2
358,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2
60,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2
11,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2
256,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2
104,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2
302,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2
153,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2
202,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2
404,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2
454,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2
353,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2
55,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2
6,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2
251,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2
143,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2
341,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2
192,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2
241,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2
443,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2
493,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2
392,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2
94,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2
45,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2
290,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2
134,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2
332,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2
183,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2
232,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2
434,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2
484,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2
383,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2
85,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2
36,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2
281,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2
129,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2
327,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2
178,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2
227,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2
429,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2
479,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2
378,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2
80,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2
31,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2
276,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2
114,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2
312,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2
163,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2
212,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2
414,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2
464,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2
363,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2
65,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2
16,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2
261,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2
124,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2
322,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2
173,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2
222,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2
424,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2
474,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2
373,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2
75,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2
26,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2
271,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2
139,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2
337,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2
188,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2
237,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2
439,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2
489,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2
388,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2
90,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2
41,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2
286,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2
149,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2
347,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2
198,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2
247,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2
449,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2
499,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2
398,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2
100,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2
51,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2
296,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2
120,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2
318,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2
169,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2
218,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2
420,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2
470,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2
369,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2
71,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2
22,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2
267,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2
110,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2
308,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2
159,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2
208,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2
410,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2
460,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2
359,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2
61,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2
12,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2
257,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2
105,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2
303,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2
154,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2
203,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2
405,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2
455,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2
354,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2
56,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2
7,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2
252,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2
144,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2
342,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2
193,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2
242,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2
444,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2
494,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2
393,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2
95,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2
46,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2
291,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2
135,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2
333,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2
184,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2
233,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2
435,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2
485,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2
384,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2
86,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2
37,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2
282,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2
130,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2
328,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2
179,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2
228,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2
430,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2
480,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2
379,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2
81,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2
32,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2
277,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2
115,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2
313,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2
164,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2
213,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2
415,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2
465,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2
364,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2
66,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2
17,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2
262,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2
125,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2
323,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2
174,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2
223,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2
425,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2
475,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2
374,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2
76,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2
27,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2
272,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2
