Symptom,Duration,Interpretation,Risk_Level,Clinical_Category,Emergency_Flag
Insomnia,3-7 days,Chronic condition suspected,Medium,Neurological,Yes
Insomnia,3-7 days,Emergency evaluation needed,High,GI,No
Insomnia,3-7 days,Lifestyle-related issue possible,Critical,General,Yes
Insomnia,3-7 days,Underlying disease progression,Low,Respiratory,No
Insomnia,1-2 weeks,Acute condition likely,Medium,Cardiac,Yes
Insomnia,1-2 weeks,Possible infection,High,Neurological,No
Insomnia,1-2 weeks,Monitor symptoms,Critical,GI,Yes
Insomnia,1-2 weeks,Requires clinical evaluation,Low,General,No
Insomnia,1-2 weeks,Chronic condition suspected,Medium,Respiratory,Yes
Insomnia,1-2 weeks,Emergency evaluation needed,High,Cardiac,No
Insomnia,1-2 weeks,Lifestyle-related issue possible,Critical,Neurological,Yes
Insomnia,1-2 weeks,Underlying disease progression,Low,GI,No
Insomnia,2-4 weeks,Acute condition likely,Medium,General,Yes
Insomnia,2-4 weeks,Possible infection,High,Respiratory,No
Insomnia,2-4 weeks,Monitor symptoms,Critical,Cardiac,Yes
Insomnia,2-4 weeks,Requires clinical evaluation,Low,Neurological,No
Insomnia,2-4 weeks,Chronic condition suspected,Medium,GI,Yes
Insomnia,2-4 weeks,Emergency evaluation needed,High,General,No
Insomnia,2-4 weeks,Lifestyle-related issue possible,Critical,Respiratory,Yes
Insomnia,2-4 weeks,Underlying disease progression,Low,Cardiac,No
Insomnia,1-3 months,Acute condition likely,Medium,Neurological,Yes
Insomnia,1-3 months,Possible infection,High,GI,No
Insomnia,1-3 months,Monitor symptoms,Critical,General,Yes
Insomnia,1-3 months,Requires clinical evaluation,Low,Respiratory,No
Insomnia,1-3 months,Chronic condition suspected,Medium,Cardiac,Yes
Insomnia,1-3 months,Emergency evaluation needed,High,Neurological,No
Insomnia,1-3 months,Lifestyle-related issue possible,Critical,GI,Yes
Insomnia,1-3 months,Underlying disease progression,Low,General,No
Insomnia,Chronic (>3 months),Acute condition likely,Medium,Respiratory,Yes
Insomnia,Chronic (>3 months),Possible infection,High,Cardiac,No
Insomnia,Chronic (>3 months),Monitor symptoms,Critical,Neurological,Yes
Insomnia,Chronic (>3 months),Requires clinical evaluation,Low,GI,No
Insomnia,Chronic (>3 months),Chronic condition suspected,Medium,General,Yes
Insomnia,Chronic (>3 months),Emergency evaluation needed,High,Respiratory,No
Insomnia,Chronic (>3 months),Lifestyle-related issue possible,Critical,Cardiac,Yes
Insomnia,Chronic (>3 months),Underlying disease progression,Low,Neurological,No
Hair Loss,< 1 day,Acute condition likely,Medium,GI,Yes
Hair Loss,< 1 day,Possible infection,High,General,No
Hair Loss,< 1 day,Monitor symptoms,Critical,Respiratory,Yes
Hair Loss,< 1 day,Requires clinical evaluation,Low,Cardiac,No
Hair Loss,< 1 day,Chronic condition suspected,Medium,Neurological,Yes
Hair Loss,< 1 day,Emergency evaluation needed,High,GI,No
Hair Loss,< 1 day,Lifestyle-related issue possible,Critical,General,Yes
Hair Loss,< 1 day,Underlying disease progression,Low,Respiratory,No
Hair Loss,1-3 days,Acute condition likely,Medium,Cardiac,Yes
Hair Loss,1-3 days,Possible infection,High,Neurological,No
Hair Loss,1-3 days,Monitor symptoms,Critical,GI,Yes
Hair Loss,1-3 days,Requires clinical evaluation,Low,General,No
Hair Loss,1-3 days,Chronic condition suspected,Medium,Respiratory,Yes
Hair Loss,1-3 days,Emergency evaluation needed,High,Cardiac,No
Hair Loss,1-3 days,Lifestyle-related issue possible,Critical,Neurological,Yes
Hair Loss,1-3 days,Underlying disease progression,Low,GI,No
Hair Loss,3-7 days,Acute condition likely,Medium,General,Yes
Hair Loss,3-7 days,Possible infection,High,Respiratory,No
Hair Loss,3-7 days,Monitor symptoms,Critical,Cardiac,Yes
Hair Loss,3-7 days,Requires clinical evaluation,Low,Neurological,No
Hair Loss,3-7 days,Chronic condition suspected,Medium,GI,Yes
Hair Loss,3-7 days,Emergency evaluation needed,High,General,No
Hair Loss,3-7 days,Lifestyle-related issue possible,Critical,Respiratory,Yes
Hair Loss,3-7 days,Underlying disease progression,Low,Cardiac,No
Hair Loss,1-2 weeks,Acute condition likely,Medium,Neurological,Yes
Hair Loss,1-2 weeks,Possible infection,High,GI,No
Hair Loss,1-2 weeks,Monitor symptoms,Critical,General,Yes
Hair Loss,1-2 weeks,Requires clinical evaluation,Low,Respiratory,No
Hair Loss,1-2 weeks,Chronic condition suspected,Medium,Cardiac,Yes
Hair Loss,1-2 weeks,Emergency evaluation needed,High,Neurological,No
Hair Loss,1-2 weeks,Lifestyle-related issue possible,Critical,GI,Yes
Hair Loss,1-2 weeks,Underlying disease progression,Low,General,No
Hair Loss,2-4 weeks,Acute condition likely,Medium,Respiratory,Yes
Hair Loss,2-4 weeks,Possible infection,High,Cardiac,No
Hair Loss,2-4 weeks,Monitor symptoms,Critical,Neurological,Yes
Hair Loss,2-4 weeks,Requires clinical evaluation,Low,GI,No
Hair Loss,2-4 weeks,Chronic condition suspected,Medium,General,Yes
Hair Loss,2-4 weeks,Emergency evaluation needed,High,Respiratory,No
Hair Loss,2-4 weeks,Lifestyle-related issue possible,Critical,Cardiac,Yes
Hair Loss,2-4 weeks,Underlying disease progression,Low,Neurological,No
Hair Loss,1-3 months,Acute condition likely,Medium,GI,Yes
Hair Loss,1-3 months,Possible infection,High,General,No
Hair Loss,1-3 months,Monitor symptoms,Critical,Respiratory,Yes
Hair Loss,1-3 months,Requires clinical evaluation,Low,Cardiac,No
Hair Loss,1-3 months,Chronic condition suspected,Medium,Neurological,Yes
Hair Loss,1-3 months,Emergency evaluation needed,High,GI,No
Hair Loss,1-3 months,Lifestyle-related issue possible,Critical,General,Yes
Hair Loss,1-3 months,Underlying disease progression,Low,Respiratory,No
Hair Loss,Chronic (>3 months),Acute condition likely,Medium,Cardiac,Yes
Hair Loss,Chronic (>3 months),Possible infection,High,Neurological,No
Hair Loss,Chronic (>3 months),Monitor symptoms,Critical,GI,Yes
Hair Loss,Chronic (>3 months),Requires clinical evaluation,Low,General,No
Hair Loss,Chronic (>3 months),Chronic condition suspected,Medium,Respiratory,Yes
Hair Loss,Chronic (>3 months),Emergency evaluation needed,High,Cardiac,No
Hair Loss,Chronic (>3 months),Lifestyle-related issue possible,Critical,Neurological,Yes
Hair Loss,Chronic (>3 months),Underlying disease progression,Low,GI,No
Nausea,< 1 day,Acute condition likely,Medium,General,Yes
Nausea,< 1 day,Possible infection,High,Respiratory,No
Nausea,< 1 day,Monitor symptoms,Critical,Cardiac,Yes
Nausea,< 1 day,Requires clinical evaluation,Low,Neurological,No
Nausea,< 1 day,Chronic condition suspected,Medium,GI,Yes
Nausea,< 1 day,Emergency evaluation needed,High,General,No
Nausea,< 1 day,Lifestyle-related issue possible,Critical,Respiratory,Yes
Nausea,< 1 day,Underlying disease progression,Low,Cardiac,No
Nausea,1-3 days,Acute condition likely,Medium,Neurological,Yes
Nausea,1-3 days,Possible infection,High,GI,No
Nausea,1-3 days,Monitor symptoms,Critical,General,Yes
Nausea,1-3 days,Requires clinical evaluation,Low,Respiratory,No
Nausea,1-3 days,Chronic condition suspected,Medium,Cardiac,Yes
Nausea,1-3 days,Emergency evaluation needed,High,Neurological,No
Nausea,1-3 days,Lifestyle-related issue possible,Critical,GI,Yes
Nausea,1-3 days,Underlying disease progression,Low,General,No
Nausea,3-7 days,Acute condition likely,Medium,Respiratory,Yes
Nausea,3-7 days,Possible infection,High,Cardiac,No
Nausea,3-7 days,Monitor symptoms,Critical,Neurological,Yes
Nausea,3-7 days,Requires clinical evaluation,Low,GI,No
Nausea,3-7 days,Chronic condition suspected,Medium,General,Yes
Nausea,3-7 days,Emergency evaluation needed,High,Respiratory,No
Nausea,3-7 days,Lifestyle-related issue possible,Critical,Cardiac,Yes
Nausea,3-7 days,Underlying disease progression,Low,Neurological,No
Nausea,1-2 weeks,Acute condition likely,Medium,GI,Yes
Nausea,1-2 weeks,Possible infection,High,General,No
Nausea,1-2 weeks,Monitor symptoms,Critical,Respiratory,Yes
Nausea,1-2 weeks,Requires clinical evaluation,Low,Cardiac,No
Nausea,1-2 weeks,Chronic condition suspected,Medium,Neurological,Yes
Nausea,1-2 weeks,Emergency evaluation needed,High,GI,No
Nausea,1-2 weeks,Lifestyle-related issue possible,Critical,General,Yes
Nausea,1-2 weeks,Underlying disease progression,Low,Respiratory,No
Nausea,2-4 weeks,Acute condition likely,Medium,Cardiac,Yes
Nausea,2-4 weeks,Possible infection,High,Neurological,No
Nausea,2-4 weeks,Monitor symptoms,Critical,GI,Yes
Nausea,2-4 weeks,Requires clinical evaluation,Low,General,No
Nausea,2-4 weeks,Chronic condition suspected,Medium,Respiratory,Yes
Nausea,2-4 weeks,Emergency evaluation needed,High,Cardiac,No
Nausea,2-4 weeks,Lifestyle-related issue possible,Critical,Neurological,Yes
Nausea,2-4 weeks,Underlying disease progression,Low,GI,No
Nausea,1-3 months,Acute condition likely,Medium,General,Yes
Nausea,1-3 months,Possible infection,High,Respiratory,No
Nausea,1-3 months,Monitor symptoms,Critical,Cardiac,Yes
Nausea,1-3 months,Requires clinical evaluation,Low,Neurological,No
Nausea,1-3 months,Chronic condition suspected,Medium,GI,Yes
Nausea,1-3 months,Emergency evaluation needed,High,General,No
Nausea,1-3 months,Lifestyle-related issue possible,Critical,Respiratory,Yes
Nausea,1-3 months,Underlying disease progression,Low,Cardiac,No
Nausea,Chronic (>3 months),Acute condition likely,Medium,Neurological,Yes
Nausea,Chronic (>3 months),Possible infection,High,GI,No
Nausea,Chronic (>3 months),Monitor symptoms,Critical,General,Yes
Nausea,Chronic (>3 months),Requires clinical evaluation,Low,Respiratory,No
Nausea,Chronic (>3 months),Chronic condition suspected,Medium,Cardiac,Yes
Nausea,Chronic (>3 months),Emergency evaluation needed,High,Neurological,No
Nausea,Chronic (>3 months),Lifestyle-related issue possible,Critical,GI,Yes
Nausea,Chronic (>3 months),Underlying disease progression,Low,General,No
Constipation,< 1 day,Acute condition likely,Medium,Respiratory,Yes
Constipation,< 1 day,Possible infection,High,Cardiac,No
Constipation,< 1 day,Monitor symptoms,Critical,Neurological,Yes
Constipation,< 1 day,Requires clinical evaluation,Low,GI,No
Constipation,< 1 day,Chronic condition suspected,Medium,General,Yes
Constipation,< 1 day,Emergency evaluation needed,High,Respiratory,No
Constipation,< 1 day,Lifestyle-related issue possible,Critical,Cardiac,Yes
Constipation,< 1 day,Underlying disease progression,Low,Neurological,No
Constipation,1-3 days,Acute condition likely,Medium,GI,Yes
Constipation,1-3 days,Possible infection,High,General,No
Constipation,1-3 days,Monitor symptoms,Critical,Respiratory,Yes
Constipation,1-3 days,Requires clinical evaluation,Low,Cardiac,No
Constipation,1-3 days,Chronic condition suspected,Medium,Neurological,Yes
Constipation,1-3 days,Emergency evaluation needed,High,GI,No
Constipation,1-3 days,Lifestyle-related issue possible,Critical,General,Yes
Constipation,1-3 days,Underlying disease progression,Low,Respiratory,No
Constipation,3-7 days,Acute condition likely,Medium,Cardiac,Yes
Constipation,3-7 days,Possible infection,High,Neurological,No
Constipation,3-7 days,Monitor symptoms,Critical,GI,Yes
Constipation,3-7 days,Requires clinical evaluation,Low,General,No
Constipation,3-7 days,Chronic condition suspected,Medium,Respiratory,Yes
Constipation,3-7 days,Emergency evaluation needed,High,Cardiac,No
Constipation,3-7 days,Lifestyle-related issue possible,Critical,Neurological,Yes
Constipation,3-7 days,Underlying disease progression,Low,GI,No
Constipation,1-2 weeks,Acute condition likely,Medium,General,Yes
Constipation,1-2 weeks,Possible infection,High,Respiratory,No
Constipation,1-2 weeks,Monitor symptoms,Critical,Cardiac,Yes
Constipation,1-2 weeks,Requires clinical evaluation,Low,Neurological,No
Constipation,1-2 weeks,Chronic condition suspected,Medium,GI,Yes
Constipation,1-2 weeks,Emergency evaluation needed,High,General,No
Constipation,1-2 weeks,Lifestyle-related issue possible,Critical,Respiratory,Yes
Constipation,1-2 weeks,Underlying disease progression,Low,Cardiac,No
Constipation,2-4 weeks,Acute condition likely,Medium,Neurological,Yes
Constipation,2-4 weeks,Possible infection,High,GI,No
Constipation,2-4 weeks,Monitor symptoms,Critical,General,Yes
Constipation,2-4 weeks,Requires clinical evaluation,Low,Respiratory,No
Constipation,2-4 weeks,Chronic condition suspected,Medium,Cardiac,Yes
Constipation,2-4 weeks,Emergency evaluation needed,High,Neurological,No
Constipation,2-4 weeks,Lifestyle-related issue possible,Critical,GI,Yes
Constipation,2-4 weeks,Underlying disease progression,Low,General,No
Constipation,1-3 months,Acute condition likely,Medium,Respiratory,Yes
Constipation,1-3 months,Possible infection,High,Cardiac,No
Constipation,1-3 months,Monitor symptoms,Critical,Neurological,Yes
Constipation,1-3 months,Requires clinical evaluation,Low,GI,No
Constipation,1-3 months,Chronic condition suspected,Medium,General,Yes
Constipation,1-3 months,Emergency evaluation needed,High,Respiratory,No
Constipation,1-3 months,Lifestyle-related issue possible,Critical,Cardiac,Yes
Constipation,1-3 months,Underlying disease progression,Low,Neurological,No
Constipation,Chronic (>3 months),Acute condition likely,Medium,GI,Yes
Constipation,Chronic (>3 months),Possible infection,High,General,No
Constipation,Chronic (>3 months),Monitor symptoms,Critical,Respiratory,Yes
Constipation,Chronic (>3 months),Requires clinical evaluation,Low,Cardiac,No
Constipation,Chronic (>3 months),Chronic condition suspected,Medium,Neurological,Yes
Constipation,Chronic (>3 months),Emergency evaluation needed,High,GI,No
Constipation,Chronic (>3 months),Lifestyle-related issue possible,Critical,General,Yes
Constipation,Chronic (>3 months),Underlying disease progression,Low,Respiratory,No
Swelling,< 1 day,Acute condition likely,Medium,Cardiac,Yes
Swelling,< 1 day,Possible infection,High,Neurological,No
Swelling,< 1 day,Monitor symptoms,Critical,GI,Yes
Swelling,< 1 day,Requires clinical evaluation,Low,General,No
Swelling,< 1 day,Chronic condition suspected,Medium,Respiratory,Yes
Swelling,< 1 day,Emergency evaluation needed,High,Cardiac,No
Swelling,< 1 day,Lifestyle-related issue possible,Critical,Neurological,Yes
Swelling,< 1 day,Underlying disease progression,Low,GI,No
Swelling,1-3 days,Acute condition likely,Medium,General,Yes
Swelling,1-3 days,Possible infection,High,Respiratory,No
Swelling,1-3 days,Monitor symptoms,Critical,Cardiac,Yes
Swelling,1-3 days,Requires clinical evaluation,Low,Neurological,No
Swelling,1-3 days,Chronic condition suspected,Medium,GI,Yes
Swelling,1-3 days,Emergency evaluation needed,High,General,No
Swelling,1-3 days,Lifestyle-related issue possible,Critical,Respiratory,Yes
Swelling,1-3 days,Underlying disease progression,Low,Cardiac,No
Swelling,3-7 days,Acute condition likely,Medium,Neurological,Yes
Swelling,3-7 days,Possible infection,High,GI,No
Swelling,3-7 days,Monitor symptoms,Critical,General,Yes
Swelling,3-7 days,Requires clinical evaluation,Low,Respiratory,No
Swelling,3-7 days,Chronic condition suspected,Medium,Cardiac,Yes
Swelling,3-7 days,Emergency evaluation needed,High,Neurological,No
Swelling,3-7 days,Lifestyle-related issue possible,Critical,GI,Yes
Swelling,3-7 days,Underlying disease progression,Low,General,No
Swelling,1-2 weeks,Acute condition likely,Medium,Respiratory,Yes
Swelling,1-2 weeks,Possible infection,High,Cardiac,No
Swelling,1-2 weeks,Monitor symptoms,Critical,Neurological,Yes
Swelling,1-2 weeks,Requires clinical evaluation,Low,GI,No
Swelling,1-2 weeks,Chronic condition suspected,Medium,General,Yes
Swelling,1-2 weeks,Emergency evaluation needed,High,Respiratory,No
Swelling,1-2 weeks,Lifestyle-related issue possible,Critical,Cardiac,Yes
Swelling,1-2 weeks,Underlying disease progression,Low,Neurological,No
Swelling,2-4 weeks,Acute condition likely,Medium,GI,Yes
Swelling,2-4 weeks,Possible infection,High,General,No
Swelling,2-4 weeks,Monitor symptoms,Critical,Respiratory,Yes
Swelling,2-4 weeks,Requires clinical evaluation,Low,Cardiac,No
Swelling,2-4 weeks,Chronic condition suspected,Medium,Neurological,Yes
Swelling,2-4 weeks,Emergency evaluation needed,High,GI,No
Swelling,2-4 weeks,Lifestyle-related issue possible,Critical,General,Yes
Swelling,2-4 weeks,Underlying disease progression,Low,Respiratory,No
Swelling,1-3 months,Acute condition likely,Medium,Cardiac,Yes
Swelling,1-3 months,Possible infection,High,Neurological,No
Swelling,1-3 months,Monitor symptoms,Critical,GI,Yes
Swelling,1-3 months,Requires clinical evaluation,Low,General,No
Swelling,1-3 months,Chronic condition suspected,Medium,Respiratory,Yes
Swelling,1-3 months,Emergency evaluation needed,High,Cardiac,No
Swelling,1-3 months,Lifestyle-related issue possible,Critical,Neurological,Yes
Swelling,1-3 months,Underlying disease progression,Low,GI,No
Swelling,Chronic (>3 months),Acute condition likely,Medium,General,Yes
Swelling,Chronic (>3 months),Possible infection,High,Respiratory,No
Swelling,Chronic (>3 months),Monitor symptoms,Critical,Cardiac,Yes
Swelling,Chronic (>3 months),Requires clinical evaluation,Low,Neurological,No
Swelling,Chronic (>3 months),Chronic condition suspected,Medium,GI,Yes
Swelling,Chronic (>3 months),Emergency evaluation needed,High,General,No
Swelling,Chronic (>3 months),Lifestyle-related issue possible,Critical,Respiratory,Yes
Swelling,Chronic (>3 months),Underlying disease progression,Low,Cardiac,No
Bleeding,< 1 day,Acute condition likely,Medium,Neurological,Yes
Bleeding,< 1 day,Possible infection,High,GI,No
Bleeding,< 1 day,Monitor symptoms,Critical,General,Yes
Bleeding,< 1 day,Requires clinical evaluation,Low,Respiratory,No
Bleeding,< 1 day,Chronic condition suspected,Medium,Cardiac,Yes
Bleeding,< 1 day,Emergency evaluation needed,High,Neurological,No
Bleeding,< 1 day,Lifestyle-related issue possible,Critical,GI,Yes
Bleeding,< 1 day,Underlying disease progression,Low,General,No
Bleeding,1-3 days,Acute condition likely,Medium,Respiratory,Yes
Bleeding,1-3 days,Possible infection,High,Cardiac,No
Bleeding,1-3 days,Monitor symptoms,Critical,Neurological,Yes
Bleeding,1-3 days,Requires clinical evaluation,Low,GI,No
Bleeding,1-3 days,Chronic condition suspected,Medium,General,Yes
Bleeding,1-3 days,Emergency evaluation needed,High,Respiratory,No
Bleeding,1-3 days,Lifestyle-related issue possible,Critical,Cardiac,Yes
Bleeding,1-3 days,Underlying disease progression,Low,Neurological,No
Bleeding,3-7 days,Acute condition likely,Medium,GI,Yes
Bleeding,3-7 days,Possible infection,High,General,No
Bleeding,3-7 days,Monitor symptoms,Critical,Respiratory,Yes
Bleeding,3-7 days,Requires clinical evaluation,Low,Cardiac,No
Bleeding,3-7 days,Chronic condition suspected,Medium,Neurological,Yes
Bleeding,3-7 days,Emergency evaluation needed,High,GI,No
Bleeding,3-7 days,Lifestyle-related issue possible,Critical,General,Yes
Bleeding,3-7 days,Underlying disease progression,Low,Respiratory,No
Bleeding,1-2 weeks,Acute condition likely,Medium,Cardiac,Yes
Bleeding,1-2 weeks,Possible infection,High,Neurological,No
Bleeding,1-2 weeks,Monitor symptoms,Critical,GI,Yes
Bleeding,1-2 weeks,Requires clinical evaluation,Low,General,No
Bleeding,1-2 weeks,Chronic condition suspected,Medium,Respiratory,Yes
Bleeding,1-2 weeks,Emergency evaluation needed,High,Cardiac,No
Bleeding,1-2 weeks,Lifestyle-related issue possible,Critical,Neurological,Yes
Bleeding,1-2 weeks,Underlying disease progression,Low,GI,No
Bleeding,2-4 weeks,Acute condition likely,Medium,General,Yes
Bleeding,2-4 weeks,Possible infection,High,Respiratory,No
Bleeding,2-4 weeks,Monitor symptoms,Critical,Cardiac,Yes
Bleeding,2-4 weeks,Requires clinical evaluation,Low,Neurological,No
Bleeding,2-4 weeks,Chronic condition suspected,Medium,GI,Yes
Bleeding,2-4 weeks,Emergency evaluation needed,High,General,No
Bleeding,2-4 weeks,Lifestyle-related issue possible,Critical,Respiratory,Yes
Bleeding,2-4 weeks,Underlying disease progression,Low,Cardiac,No
Bleeding,1-3 months,Acute condition likely,Medium,Neurological,Yes
Bleeding,1-3 months,Possible infection,High,GI,No
Bleeding,1-3 months,Monitor symptoms,Critical,General,Yes
Bleeding,1-3 months,Requires clinical evaluation,Low,Respiratory,No
Bleeding,1-3 months,Chronic condition suspected,Medium,Cardiac,Yes
Bleeding,1-3 months,Emergency evaluation needed,High,Neurological,No
Bleeding,1-3 months,Lifestyle-related issue possible,Critical,GI,Yes
Bleeding,1-3 months,Underlying disease progression,Low,General,No
Bleeding,Chronic (>3 months),Acute condition likely,Medium,Respiratory,Yes
Bleeding,Chronic (>3 months),Possible infection,High,Cardiac,No
Bleeding,Chronic (>3 months),Monitor symptoms,Critical,Neurological,Yes
Bleeding,Chronic (>3 months),Requires clinical evaluation,Low,GI,No
Bleeding,Chronic (>3 months),Chronic condition suspected,Medium,General,Yes
Bleeding,Chronic (>3 months),Emergency evaluation needed,High,Respiratory,No
Bleeding,Chronic (>3 months),Lifestyle-related issue possible,Critical,Cardiac,Yes
Bleeding,Chronic (>3 months),Underlying disease progression,Low,Neurological,No
Weakness,< 1 day,Acute condition likely,Medium,GI,Yes
Weakness,< 1 day,Possible infection,High,General,No
Weakness,< 1 day,Monitor symptoms,Critical,Respiratory,Yes
Weakness,< 1 day,Requires clinical evaluation,Low,Cardiac,No
Weakness,< 1 day,Chronic condition suspected,Medium,Neurological,Yes
Weakness,< 1 day,Emergency evaluation needed,High,GI,No
Weakness,< 1 day,Lifestyle-related issue possible,Critical,General,Yes
Weakness,< 1 day,Underlying disease progression,Low,Respiratory,No
Weakness,1-3 days,Acute condition likely,Medium,Cardiac,Yes
Weakness,1-3 days,Possible infection,High,Neurological,No
Weakness,1-3 days,Monitor symptoms,Critical,GI,Yes
Weakness,1-3 days,Requires clinical evaluation,Low,General,No
Weakness,1-3 days,Chronic condition suspected,Medium,Respiratory,Yes
Weakness,1-3 days,Emergency evaluation needed,High,Cardiac,No
Weakness,1-3 days,Lifestyle-related issue possible,Critical,Neurological,Yes
Weakness,1-3 days,Underlying disease progression,Low,GI,No
Weakness,3-7 days,Acute condition likely,Medium,General,Yes
Weakness,3-7 days,Possible infection,High,Respiratory,No
Weakness,3-7 days,Monitor symptoms,Critical,Cardiac,Yes
Weakness,3-7 days,Requires clinical evaluation,Low,Neurological,No
Weakness,3-7 days,Chronic condition suspected,Medium,GI,Yes
Weakness,3-7 days,Emergency evaluation needed,High,General,No
Weakness,3-7 days,Lifestyle-related issue possible,Critical,Respiratory,Yes
Weakness,3-7 days,Underlying disease progression,Low,Cardiac,No
Weakness,1-2 weeks,Acute condition likely,Medium,Neurological,Yes
Weakness,1-2 weeks,Possible infection,High,GI,No
Weakness,1-2 weeks,Monitor symptoms,Critical,General,Yes
Weakness,1-2 weeks,Requires clinical evaluation,Low,Respiratory,No
Weakness,1-2 weeks,Chronic condition suspected,Medium,Cardiac,Yes
Weakness,1-2 weeks,Emergency evaluation needed,High,Neurological,No
Weakness,1-2 weeks,Lifestyle-related issue possible,Critical,GI,Yes
Weakness,1-2 weeks,Underlying disease progression,Low,General,No
Weakness,2-4 weeks,Acute condition likely,Medium,Respiratory,Yes
Weakness,2-4 weeks,Possible infection,High,Cardiac,No
Weakness,2-4 weeks,Monitor symptoms,Critical,Neurological,Yes
Weakness,2-4 weeks,Requires clinical evaluation,Low,GI,No
Weakness,2-4 weeks,Chronic condition suspected,Medium,General,Yes
Weakness,2-4 weeks,Emergency evaluation needed,High,Respiratory,No
Weakness,2-4 weeks,Lifestyle-related issue possible,Critical,Cardiac,Yes
Weakness,2-4 weeks,Underlying disease progression,Low,Neurological,No
Weakness,1-3 months,Acute condition likely,Medium,GI,Yes
Weakness,1-3 months,Possible infection,High,General,No
Weakness,1-3 months,Monitor symptoms,Critical,Respiratory,Yes
Weakness,1-3 months,Requires clinical evaluation,Low,Cardiac,No
Weakness,1-3 months,Chronic condition suspected,Medium,Neurological,Yes
Weakness,1-3 months,Emergency evaluation needed,High,GI,No
Weakness,1-3 months,Lifestyle-related issue possible,Critical,General,Yes
Weakness,1-3 months,Underlying disease progression,Low,Respiratory,No
Weakness,Chronic (>3 months),Acute condition likely,Medium,Cardiac,Yes
Weakness,Chronic (>3 months),Possible infection,High,Neurological,No
Weakness,Chronic (>3 months),Monitor symptoms,Critical,GI,Yes
Weakness,Chronic (>3 months),Requires clinical evaluation,Low,General,No
Weakness,Chronic (>3 months),Chronic condition suspected,Medium,Respiratory,Yes
Weakness,Chronic (>3 months),Emergency evaluation needed,High,Cardiac,No
Weakness,Chronic (>3 months),Lifestyle-related issue possible,Critical,Neurological,Yes
Weakness,Chronic (>3 months),Underlying disease progression,Low,GI,No
Confusion,< 1 day,Acute condition likely,Medium,General,Yes
Confusion,< 1 day,Possible infection,High,Respiratory,No
Confusion,< 1 day,Monitor symptoms,Critical,Cardiac,Yes
Confusion,< 1 day,Requires clinical evaluation,Low,Neurological,No
Confusion,< 1 day,Chronic condition suspected,Medium,GI,Yes
Confusion,< 1 day,Emergency evaluation needed,High,General,No
Confusion,< 1 day,Lifestyle-related issue possible,Critical,Respiratory,Yes
Confusion,< 1 day,Underlying disease progression,Low,Cardiac,No
Confusion,1-3 days,Acute condition likely,Medium,Neurological,Yes
Confusion,1-3 days,Possible infection,High,GI,No
Confusion,1-3 days,Monitor symptoms,Critical,General,Yes
Confusion,1-3 days,Requires clinical evaluation,Low,Respiratory,No
Confusion,1-3 days,Chronic condition suspected,Medium,Cardiac,Yes
Confusion,1-3 days,Emergency evaluation needed,High,Neurological,No
Confusion,1-3 days,Lifestyle-related issue possible,Critical,GI,Yes
Confusion,1-3 days,Underlying disease progression,Low,General,No
Confusion,3-7 days,Acute condition likely,Medium,Respiratory,Yes
Confusion,3-7 days,Possible infection,High,Cardiac,No
Confusion,3-7 days,Monitor symptoms,Critical,Neurological,Yes
Confusion,3-7 days,Requires clinical evaluation,Low,GI,No
Confusion,3-7 days,Chronic condition suspected,Medium,General,Yes
Confusion,3-7 days,Emergency evaluation needed,High,Respiratory,No
Confusion,3-7 days,Lifestyle-related issue possible,Critical,Cardiac,Yes
Confusion,3-7 days,Underlying disease progression,Low,Neurological,No
Confusion,1-2 weeks,Acute condition likely,Medium,GI,Yes
Confusion,1-2 weeks,Possible infection,High,General,No
Confusion,1-2 weeks,Monitor symptoms,Critical,Respiratory,Yes
Confusion,1-2 weeks,Requires clinical evaluation,Low,Cardiac,No
Confusion,1-2 weeks,Chronic condition suspected,Medium,Neurological,Yes
Confusion,1-2 weeks,Emergency evaluation needed,High,GI,No
Confusion,1-2 weeks,Lifestyle-related issue possible,Critical,General,Yes
Confusion,1-2 weeks,Underlying disease progression,Low,Respiratory,No
Confusion,2-4 weeks,Acute condition likely,Medium,Cardiac,Yes
Confusion,2-4 weeks,Possible infection,High,Neurological,No
Confusion,2-4 weeks,Monitor symptoms,Critical,GI,Yes
Confusion,2-4 weeks,Requires clinical evaluation,Low,General,No
Confusion,2-4 weeks,Chronic condition suspected,Medium,Respiratory,Yes
Confusion,2-4 weeks,Emergency evaluation needed,High,Cardiac,No
Confusion,2-4 weeks,Lifestyle-related issue possible,Critical,Neurological,Yes
Confusion,2-4 weeks,Underlying disease progression,Low,GI,No
Confusion,1-3 months,Acute condition likely,Medium,General,Yes
Confusion,1-3 months,Possible infection,High,Respiratory,No
Confusion,1-3 months,Monitor symptoms,Critical,Cardiac,Yes
Confusion,1-3 months,Requires clinical evaluation,Low,Neurological,No
Confusion,1-3 months,Chronic condition suspected,Medium,GI,Yes
Confusion,1-3 months,Emergency evaluation needed,High,General,No
Confusion,1-3 months,Lifestyle-related issue possible,Critical,Respiratory,Yes
Confusion,1-3 months,Underlying disease progression,Low,Cardiac,No
Confusion,Chronic (>3 months),Acute condition likely,Medium,Neurological,Yes
Confusion,Chronic (>3 months),Possible infection,High,GI,No
Confusion,Chronic (>3 months),Monitor symptoms,Critical,General,Yes
Confusion,Chronic (>3 months),Requires clinical evaluation,Low,Respiratory,No
