disease,category,severity,text_chunk,chunk_length
Idiopathic Dermatologic Disorder 174,GI,Moderate,"Disease: Idiopathic Dermatologic Disorder 174
Description: Idiopathic Dermatologic Disorder 174 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",389
Primary Dermatologic Disorder 175,Renal,High,"Disease: Primary Dermatologic Disorder 175
Description: Primary Dermatologic Disorder 175 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",397
Secondary Dermatologic Disorder 176,Autoimmune,Critical,"Disease: Secondary Dermatologic Disorder 176
Description: Secondary Dermatologic Disorder 176 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",398
Progressive Dermatologic Disorder 177,Infectious,Low,"Disease: Progressive Dermatologic Disorder 177
Description: Progressive Dermatologic Disorder 177 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",386
Congenital Dermatologic Disorder 178,Cardiovascular,Moderate,"Disease: Congenital Dermatologic Disorder 178
Description: Congenital Dermatologic Disorder 178 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",406
Inflammatory Dermatologic Disorder 179,Neurology,High,"Disease: Inflammatory Dermatologic Disorder 179
Description: Inflammatory Dermatologic Disorder 179 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",404
Metabolic Dermatologic Disorder 180,Endocrine,Critical,"Disease: Metabolic Dermatologic Disorder 180
Description: Metabolic Dermatologic Disorder 180 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",404
Acute Hematologic Disorder 181,Respiratory,Low,"Disease: Acute Hematologic Disorder 181
Description: Acute Hematologic Disorder 181 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",372
Chronic Hematologic Disorder 182,GI,Moderate,"Disease: Chronic Hematologic Disorder 182
Description: Chronic Hematologic Disorder 182 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",379
Autoimmune Hematologic Disorder 183,Renal,High,"Disease: Autoimmune Hematologic Disorder 183
Description: Autoimmune Hematologic Disorder 183 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",405
Idiopathic Hematologic Disorder 184,Autoimmune,Critical,"Disease: Idiopathic Hematologic Disorder 184
Description: Idiopathic Hematologic Disorder 184 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",398
Primary Hematologic Disorder 185,Infectious,Low,"Disease: Primary Hematologic Disorder 185
Description: Primary Hematologic Disorder 185 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",381
Secondary Hematologic Disorder 186,Cardiovascular,Moderate,"Disease: Secondary Hematologic Disorder 186
Description: Secondary Hematologic Disorder 186 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",397
Progressive Hematologic Disorder 187,Neurology,High,"Disease: Progressive Hematologic Disorder 187
Description: Progressive Hematologic Disorder 187 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",398
Congenital Hematologic Disorder 188,Endocrine,Critical,"Disease: Congenital Hematologic Disorder 188
Description: Congenital Hematologic Disorder 188 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",402
Inflammatory Hematologic Disorder 189,Respiratory,Low,"Disease: Inflammatory Hematologic Disorder 189
Description: Inflammatory Hematologic Disorder 189 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",392
Metabolic Hematologic Disorder 190,GI,Moderate,"Disease: Metabolic Hematologic Disorder 190
Description: Metabolic Hematologic Disorder 190 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",388
Acute Musculoskeletal Disorder 191,Renal,High,"Disease: Acute Musculoskeletal Disorder 191
Description: Acute Musculoskeletal Disorder 191 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",392
Chronic Musculoskeletal Disorder 192,Autoimmune,Critical,"Disease: Chronic Musculoskeletal Disorder 192
Description: Chronic Musculoskeletal Disorder 192 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",404
Autoimmune Musculoskeletal Disorder 193,Infectious,Low,"Disease: Autoimmune Musculoskeletal Disorder 193
Description: Autoimmune Musculoskeletal Disorder 193 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",393
Idiopathic Musculoskeletal Disorder 194,Cardiovascular,Moderate,"Disease: Idiopathic Musculoskeletal Disorder 194
Description: Idiopathic Musculoskeletal Disorder 194 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",407
Primary Musculoskeletal Disorder 195,Neurology,High,"Disease: Primary Musculoskeletal Disorder 195
Description: Primary Musculoskeletal Disorder 195 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",409
Secondary Musculoskeletal Disorder 196,Endocrine,Critical,"Disease: Secondary Musculoskeletal Disorder 196
Description: Secondary Musculoskeletal Disorder 196 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",397
Progressive Musculoskeletal Disorder 197,Respiratory,Low,"Disease: Progressive Musculoskeletal Disorder 197
Description: Progressive Musculoskeletal Disorder 197 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",396
Congenital Musculoskeletal Disorder 198,GI,Moderate,"Disease: Congenital Musculoskeletal Disorder 198
Description: Congenital Musculoskeletal Disorder 198 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",402
Inflammatory Musculoskeletal Disorder 199,Renal,High,"Disease: Inflammatory Musculoskeletal Disorder 199
Description: Inflammatory Musculoskeletal Disorder 199 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",406
Metabolic Musculoskeletal Disorder 200,Autoimmune,Critical,"Disease: Metabolic Musculoskeletal Disorder 200
Description: Metabolic Musculoskeletal Disorder 200 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",413
Acute Respiratory Disease 201,Infectious,Low,"Disease: Acute Respiratory Disease 201
Description: Acute Respiratory Disease 201 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",368
Chronic Respiratory Disease 202,Cardiovascular,Moderate,"Disease: Chronic Respiratory Disease 202
Description: Chronic Respiratory Disease 202 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",389
Autoimmune Respiratory Disease 203,Neurology,High,"Disease: Autoimmune Respiratory Disease 203
Description: Autoimmune Respiratory Disease 203 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",403
Idiopathic Respiratory Disease 204,Endocrine,Critical,"Disease: Idiopathic Respiratory Disease 204
Description: Idiopathic Respiratory Disease 204 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",395
Primary Respiratory Disease 205,Respiratory,Low,"Disease: Primary Respiratory Disease 205
Description: Primary Respiratory Disease 205 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",383
Secondary Respiratory Disease 206,GI,Moderate,"Disease: Secondary Respiratory Disease 206
Description: Secondary Respiratory Disease 206 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",379
Progressive Respiratory Disease 207,Renal,High,"Disease: Progressive Respiratory Disease 207
Description: Progressive Respiratory Disease 207 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",398
Congenital Respiratory Disease 208,Autoimmune,Critical,"Disease: Congenital Respiratory Disease 208
Description: Congenital Respiratory Disease 208 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",403
Inflammatory Respiratory Disease 209,Infectious,Low,"Disease: Inflammatory Respiratory Disease 209
Description: Inflammatory Respiratory Disease 209 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",382
Metabolic Respiratory Disease 210,Cardiovascular,Moderate,"Disease: Metabolic Respiratory Disease 210
Description: Metabolic Respiratory Disease 210 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",404
Acute Cardiac Disease 211,Neurology,High,"Disease: Acute Cardiac Disease 211
Description: Acute Cardiac Disease 211 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",374
Chronic Cardiac Disease 212,Endocrine,Critical,"Disease: Chronic Cardiac Disease 212
Description: Chronic Cardiac Disease 212 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",379
Autoimmune Cardiac Disease 213,Respiratory,Low,"Disease: Autoimmune Cardiac Disease 213
Description: Autoimmune Cardiac Disease 213 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",385
Idiopathic Cardiac Disease 214,GI,Moderate,"Disease: Idiopathic Cardiac Disease 214
Description: Idiopathic Cardiac Disease 214 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",373
Primary Cardiac Disease 215,Renal,High,"Disease: Primary Cardiac Disease 215
Description: Primary Cardiac Disease 215 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",387
Secondary Cardiac Disease 216,Autoimmune,Critical,"Disease: Secondary Cardiac Disease 216
Description: Secondary Cardiac Disease 216 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",388
Progressive Cardiac Disease 217,Infectious,Low,"Disease: Progressive Cardiac Disease 217
Description: Progressive Cardiac Disease 217 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",370
Congenital Cardiac Disease 218,Cardiovascular,Moderate,"Disease: Congenital Cardiac Disease 218
Description: Congenital Cardiac Disease 218 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",396
Inflammatory Cardiac Disease 219,Neurology,High,"Disease: Inflammatory Cardiac Disease 219
Description: Inflammatory Cardiac Disease 219 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",394
Metabolic Cardiac Disease 220,Endocrine,Critical,"Disease: Metabolic Cardiac Disease 220
Description: Metabolic Cardiac Disease 220 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",388
Acute Neurological Disease 221,Respiratory,Low,"Disease: Acute Neurological Disease 221
Description: Acute Neurological Disease 221 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",374
Chronic Neurological Disease 222,GI,Moderate,"Disease: Chronic Neurological Disease 222
Description: Chronic Neurological Disease 222 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",381
Autoimmune Neurological Disease 223,Renal,High,"Disease: Autoimmune Neurological Disease 223
Description: Autoimmune Neurological Disease 223 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",401
Idiopathic Neurological Disease 224,Autoimmune,Critical,"Disease: Idiopathic Neurological Disease 224
Description: Idiopathic Neurological Disease 224 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",400
Primary Neurological Disease 225,Infectious,Low,"Disease: Primary Neurological Disease 225
Description: Primary Neurological Disease 225 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",383
Secondary Neurological Disease 226,Cardiovascular,Moderate,"Disease: Secondary Neurological Disease 226
Description: Secondary Neurological Disease 226 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",393
Progressive Neurological Disease 227,Neurology,High,"Disease: Progressive Neurological Disease 227
Description: Progressive Neurological Disease 227 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",400
Congenital Neurological Disease 228,Endocrine,Critical,"Disease: Congenital Neurological Disease 228
Description: Congenital Neurological Disease 228 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",404
Inflammatory Neurological Disease 229,Respiratory,Low,"Disease: Inflammatory Neurological Disease 229
Description: Inflammatory Neurological Disease 229 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",388
Metabolic Neurological Disease 230,GI,Moderate,"Disease: Metabolic Neurological Disease 230
Description: Metabolic Neurological Disease 230 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",390
Acute Renal Disease 231,Renal,High,"Disease: Acute Renal Disease 231
Description: Acute Renal Disease 231 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",372
Chronic Renal Disease 232,Autoimmune,Critical,"Disease: Chronic Renal Disease 232
Description: Chronic Renal Disease 232 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",378
Autoimmune Renal Disease 233,Infectious,Low,"Disease: Autoimmune Renal Disease 233
Description: Autoimmune Renal Disease 233 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",373
Idiopathic Renal Disease 234,Cardiovascular,Moderate,"Disease: Idiopathic Renal Disease 234
Description: Idiopathic Renal Disease 234 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",387
Primary Renal Disease 235,Neurology,High,"Disease: Primary Renal Disease 235
Description: Primary Renal Disease 235 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",383
Secondary Renal Disease 236,Endocrine,Critical,"Disease: Secondary Renal Disease 236
Description: Secondary Renal Disease 236 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",377
Progressive Renal Disease 237,Respiratory,Low,"Disease: Progressive Renal Disease 237
Description: Progressive Renal Disease 237 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",376
Congenital Renal Disease 238,GI,Moderate,"Disease: Congenital Renal Disease 238
Description: Congenital Renal Disease 238 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",376
Inflammatory Renal Disease 239,Renal,High,"Disease: Inflammatory Renal Disease 239
Description: Inflammatory Renal Disease 239 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",386
Metabolic Renal Disease 240,Autoimmune,Critical,"Disease: Metabolic Renal Disease 240
Description: Metabolic Renal Disease 240 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",393
Acute Hepatic Disease 241,Infectious,Low,"Disease: Acute Hepatic Disease 241
Description: Acute Hepatic Disease 241 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",356
Chronic Hepatic Disease 242,Cardiovascular,Moderate,"Disease: Chronic Hepatic Disease 242
Description: Chronic Hepatic Disease 242 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",383
Autoimmune Hepatic Disease 243,Neurology,High,"Disease: Autoimmune Hepatic Disease 243
Description: Autoimmune Hepatic Disease 243 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",397
Idiopathic Hepatic Disease 244,Endocrine,Critical,"Disease: Idiopathic Hepatic Disease 244
Description: Idiopathic Hepatic Disease 244 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",383
Primary Hepatic Disease 245,Respiratory,Low,"Disease: Primary Hepatic Disease 245
Description: Primary Hepatic Disease 245 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",377
Secondary Hepatic Disease 246,GI,Moderate,"Disease: Secondary Hepatic Disease 246
Description: Secondary Hepatic Disease 246 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",373
Progressive Hepatic Disease 247,Renal,High,"Disease: Progressive Hepatic Disease 247
Description: Progressive Hepatic Disease 247 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",386
Congenital Hepatic Disease 248,Autoimmune,Critical,"Disease: Congenital Hepatic Disease 248
Description: Congenital Hepatic Disease 248 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",397
Inflammatory Hepatic Disease 249,Infectious,Low,"Disease: Inflammatory Hepatic Disease 249
Description: Inflammatory Hepatic Disease 249 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",376
Metabolic Hepatic Disease 250,Cardiovascular,Moderate,"Disease: Metabolic Hepatic Disease 250
Description: Metabolic Hepatic Disease 250 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",392
Acute Endocrine Disease 251,Neurology,High,"Disease: Acute Endocrine Disease 251
Description: Acute Endocrine Disease 251 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",380
Chronic Endocrine Disease 252,Endocrine,Critical,"Disease: Chronic Endocrine Disease 252
Description: Chronic Endocrine Disease 252 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",385
Autoimmune Endocrine Disease 253,Respiratory,Low,"Disease: Autoimmune Endocrine Disease 253
Description: Autoimmune Endocrine Disease 253 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",385
