drug,disease,dosage,side_effects,contraindications,drug_category,general_precaution,administration_route,population_group,risk_level,disclaimer,temporal_severity_score
68,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
19,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
264,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
107,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
305,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
156,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
205,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
407,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
457,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
356,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
58,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
9,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
254,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
102,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
300,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
151,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
200,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
402,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
452,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
351,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
53,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
4,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
249,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
141,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
339,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
190,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
239,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
441,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
491,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
390,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
92,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
43,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
288,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
132,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
330,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
181,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
230,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
432,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
482,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
381,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
83,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
34,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
279,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
127,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
325,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
176,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
225,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
427,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
477,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
376,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
78,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
29,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
274,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
112,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
310,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
161,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
210,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
412,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
462,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
361,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
63,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
14,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
259,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
122,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
320,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
171,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
220,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
422,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
472,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
371,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
73,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
24,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
269,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
137,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
335,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
186,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
235,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
437,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
487,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
386,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
88,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
39,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
284,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
147,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
345,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
196,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
245,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
447,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
497,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
396,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
98,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
49,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
294,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
118,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
316,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
167,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
216,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
418,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
468,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
367,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
69,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
20,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
265,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
108,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
306,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
157,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
206,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
408,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
458,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
357,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
59,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
10,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
255,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
103,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
301,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
152,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
201,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
403,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
453,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
352,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
54,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
5,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
250,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
142,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
340,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
191,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
240,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
442,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
492,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
391,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
93,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
44,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
289,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
133,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
331,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
182,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
231,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
433,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
483,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
382,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
84,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
35,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
280,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
128,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
326,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
177,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
226,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
428,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
478,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
377,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
79,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
30,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
275,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
113,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
311,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
162,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
211,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
413,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
463,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
362,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
64,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
15,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
260,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
123,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
321,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
172,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
221,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
423,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
473,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
372,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
74,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
25,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
270,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
138,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
336,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
187,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
236,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
438,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
488,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
387,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
89,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
40,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
285,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
148,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
346,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
197,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
246,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
448,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
498,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
397,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
99,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
50,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
295,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
119,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
317,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
168,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
217,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
419,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
469,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
368,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
70,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
21,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
266,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
109,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
307,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
158,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
207,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
409,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
459,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
358,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
60,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
11,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
256,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
104,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
302,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
153,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
202,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
404,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
454,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
353,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
55,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
6,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
251,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
143,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
341,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
192,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
241,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
443,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
493,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
392,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
94,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
45,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
290,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
134,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
332,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
183,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
232,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
434,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
484,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
383,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
85,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
36,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
281,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
129,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
327,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
178,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
227,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
429,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
479,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
378,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
80,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
31,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
276,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
114,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
312,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
163,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
212,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
414,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
464,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
363,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
65,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
16,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
261,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
124,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
322,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
173,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
222,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
424,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
474,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
373,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
75,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
26,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
271,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
139,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
337,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
188,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
237,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
439,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
489,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
388,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
90,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
41,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
286,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
149,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
347,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
198,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
247,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
449,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
499,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
398,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
100,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
51,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
296,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
120,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
318,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
169,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
218,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
420,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
470,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
369,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
71,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
22,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
267,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
110,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
308,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
159,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
208,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
410,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
460,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
359,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
61,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
12,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
257,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
105,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,1,2,1
303,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,2,2,2
154,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,3,2,3
203,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,4,2,4
405,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,1,2,1
455,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,2,2,2
354,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,3,2,3
56,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,4,2,4
7,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,1,2,1
252,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,2,2,2
144,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,3,2,3
342,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,4,2,4
193,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,1,2,1
242,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,2,2,2
444,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,3,2,3
494,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,4,2,4
393,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,1,2,1
95,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,2,2,2
46,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,3,2,3
291,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,4,2,4
135,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,1,2,1
333,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,2,2,2
184,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,3,2,3
233,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,4,2,4
435,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,1,2,1
485,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,2,2,2
384,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,3,2,3
86,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,4,2,4
37,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,1,2,1
282,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,2,2,2
130,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,3,2,3
328,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,4,2,4
179,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,1,2,1
228,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,2,2,2
430,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,3,2,3
480,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,4,2,4
379,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,1,2,1
81,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,2,2,2
32,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,3,2,3
277,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,4,2,4
115,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,1,2,1
313,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,2,2,2
164,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,3,2,3
213,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,4,2,4
415,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,1,2,1
465,General Disorder,9,Varied mild effects,See clinician,6,10,1,0,2,2,2
364,General Disorder,1,Varied mild effects,See clinician,6,10,1,2,3,2,3
66,General Disorder,2,Varied mild effects,See clinician,6,10,1,1,4,2,4
17,General Disorder,5,Varied mild effects,See clinician,6,10,1,0,1,2,1
262,General Disorder,6,Varied mild effects,See clinician,6,10,1,2,2,2,2
125,General Disorder,9,Varied mild effects,See clinician,6,10,1,1,3,2,3
323,General Disorder,1,Varied mild effects,See clinician,6,10,1,0,4,2,4
174,General Disorder,2,Varied mild effects,See clinician,6,10,1,2,1,2,1
223,General Disorder,5,Varied mild effects,See clinician,6,10,1,1,2,2,2
425,General Disorder,6,Varied mild effects,See clinician,6,10,1,0,3,2,3
475,General Disorder,9,Varied mild effects,See clinician,6,10,1,2,4,2,4
374,General Disorder,1,Varied mild effects,See clinician,6,10,1,1,1,2,1
76,General Disorder,2,Varied mild effects,See clinician,6,10,1,0,2,2,2
27,General Disorder,5,Varied mild effects,See clinician,6,10,1,2,3,2,3
272,General Disorder,6,Varied mild effects,See clinician,6,10,1,1,4,2,4
